Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
backyard oasis ideas,35,35,2900,61,0.64,https://www.wayfair.com/sca/ideas-and-advice/outdoor/backyard-oasis-ideas-creating-an-ideal-summer-patio-T9910,2,0,1.00,1,17000000,"[66,100,100,81,81,53,44,29,16,16,24,24]",2023-04-16,"Image pack, Site links, Video, Image, Indented, Related searches",informational,Organic
round dining room table for 6,1,1,390,48,1.01,https://www.wayfair.com/furniture/sb2/round-seats-6-kitchen-dining-room-sets-c46025-a1267~2216-a125321~399029.html,96,0,97.00,1,124000000,"[66,66,54,54,66,54,54,44,54,44,66,54]",2023-04-12,"Video, Image, People also ask, FAQ, Related searches",commercial,Organic
shelf for grocery store,98,98,20,36,2.02,https://www.wayfair.com/keyword.php?keyword=supermarket+shelves,0,0,0.00,1,102000000,"[100,0,0,0,14,7,21,14,14,7,0,14]",2023-03-27,"Local pack, Image pack, Image, AdWords top, Shopping ads, People also ask",commercial,Organic
outdoor natural gas heaters for sale,4,4,30,24,1.16,https://www.wayfair.com/outdoor/sb1/natural-gas-patio-heaters-c36336-a3416~8574.html,1,0,2.00,1,26300000,"[14,14,14,14,14,14,14,78,14,14,14,14]",2023-03-27,"Image pack, Image, FAQ",transactional,Organic
carlotta hartness,63,63,40,11,0.00,https://www.wayfair.com/lighting/pdp/eurofase-dervish-5-light-pendant-xeo1746.html,0,0,0.00,0,412000,"[7,7,7,7,7,7,7,7,11,42,42,7]",2023-04-10,"Image pack, Site links, Image, Indented, Related searches",informational,Organic
rain barrel stand height,24,24,50,21,0.00,https://www.wayfair.com/storage-organization/pdp/rts-companies-rts-home-accents-rain-barrel-stand-rws1001.html,0,0,0.00,1,22500000,"[64,64,64,64,64,11,11,11,11,11,11,11]",2023-03-27,"Image pack, Site links, Featured snippet, Image, Video Carousel, People also ask",informational,Organic
poland crystal vase,70,70,70,9,0.27,https://www.wayfair.com/decor-pillows/sb1/crystal-vases-urns-jars-bottles-c215459-a4185~11218.html,0,0,0.00,1,79,"[78,78,78,64,21,78,21,14,64,21,64,7]",2023-03-27,"Image pack, Video, Image, People also ask",commercial,Organic
how much is 69 inches in height,66,66,30,30,0.00,https://www.wayfair.com/lighting/sb1/65-69-inches-floor-lamps-c416504-a131610~441526.html,0,0,0.00,0,43000000,"[52,9,9,9,9,9,9,9,9,9,9,9]",2023-03-31,"Instant answer, Site links, Video, People also ask",informational,Organic
mercer41 manufacturer,2,2,20,22,1.26,https://www.wayfair.com/brand/bnd/mercer41-b39355.html,2,0,3.00,1,43,"[9,9,9,9,9,9,9,9,9,9,9,9]",2023-04-04,"Image pack, Image, AdWords bottom",commercial,Organic
walk through dog gate,9,9,390,22,0.45,https://www.wayfair.com/keyword.php?keyword=walk+thru+pet+gate,9,0,4.00,1,93,"[66,54,54,81,81,81,54,54,54,54,23,44]",2023-04-11,"Image pack, Video, Image, FAQ, Indented, Related searches",commercial,Organic
diy garage christmas decor,10,10,40,31,0.00,https://www.wayfair.com/keyword.php?keyword=garage+door+christmas+decor,0,0,0.00,1,93,"[14,14,14,14,14,14,14,14,78,78,14,14]",2023-04-08,"Local pack, Image pack, Site links, Video, Image, People also ask, Indented, Related searches","informational, transactional",Organic
wool sheep ornaments,18,18,40,16,0.00,https://www.wayfair.com/holiday-decor/pdp/the-holiday-aisle-wool-felt-sheep-with-crown-ornament-w001469978.html,0,0,0.00,1,2880000,"[7,7,7,7,7,7,7,7,42,42,7,7]",2023-03-26,"Image pack, Video, Image",commercial,Organic
used softubs for sale,24,24,30,35,2.32,https://www.wayfair.com/keyword.php?keyword=softub+hot+tub,0,0,0.00,1,237000,"[100,57,57,42,42,42,42,28,28,0,0,28]",2023-04-09,"Video, Image, AdWords bottom, People also ask, FAQ, Indented, Related searches",transactional,Organic
wire quilt wall hangers,28,28,70,29,0.34,https://www.wayfair.com/keyword.php?keyword=quilt+display+hanger,0,0,0.00,1,75,"[50,64,35,64,50,50,21,28,35,64,50,35]",2023-03-29,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
bedroom accent chair,2,2,1300,50,0.77,https://www.wayfair.com/keyword.php?keyword=accent+chairs+for+bedroom,171,0,132.00,1,35500000,"[8,29,24,18,24,7,7,8,100,7,18,7]",2023-04-13,"Image pack, Site links, Video, Image, FAQ, Related searches",commercial,Organic
can you use sidewalk chalk on a chalkboard,36,36,110,22,0.00,https://www.wayfair.com/keyword.php?keyword=sidewalk+chalkboard,0,0,0.00,0.03,1020000,"[42,42,42,42,42,53,42,34,42,65,42,34]",2023-03-30,"Site links, Video, Featured snippet, People also ask",informational,Organic
wood collapsible table,6,6,90,42,0.41,https://www.wayfair.com/school-furniture-and-supplies/sb1/wood-folding-tables-c323402-a77091~282349.html,3,0,1.00,1,93,"[63,81,81,63,63,100,63,81,63,63,63,63]",2023-04-04,"Image pack, Video, Image, AdWords bottom, Shopping ads, FAQ",commercial,Organic
farmhouse office,15,15,1000,31,0.61,https://www.wayfair.com/furniture/sb1/modern-farmhouse-desks-c1780384-a156477~534431.html,3,0,1.00,1,99700000,"[44,44,34,30,34,34,34,34,34,24,34,24]",2023-04-11,"Image pack, Video, Image, People also ask, Indented, Related searches","commercial, informational",Organic
farmhouse office,14,14,1000,31,0.61,https://www.wayfair.com/keyword.php?keyword=farmhouse+office+furniture,3,0,1.00,1,99700000,"[44,44,34,30,34,34,34,34,34,24,34,24]",2023-04-11,"Image pack, Video, Image, People also ask, Indented, Related searches","commercial, informational",Organic
low amperage air conditioner,98,98,30,15,2.64,https://www.wayfair.com/home-improvement/sb1/low-profile-air-conditioners-c420527-a72463~266926.html,0,0,0.00,0.8,716000,"[27,18,18,18,18,100,18,18,18,18,18,18]",2023-03-24,"Image pack, Site links, Video, Image, AdWords bottom, People also ask, FAQ",commercial,Organic
4 poster queen bedroom set,1,1,20,24,1.10,https://www.wayfair.com/furniture/sb1/four-poster-bedroom-sets-c46123-a2962~6939.html,2,0,2.00,1,45000000,"[0,0,9,0,27,0,18,18,63,18,18,18]",2023-04-07,"Image pack, Video, Image, FAQ, Indented, Related searches",commercial,Organic
propane heater covers,21,21,30,26,0.34,https://www.wayfair.com/keyword.php?keyword=outdoor+patio+heater+cover,0,0,0.00,1,21800000,"[63,36,36,0,0,0,27,45,63,45,36,9]",2023-03-27,"Video, Image, People also ask, FAQ",commercial,Organic
replacement crock pot insert 6 quart,8,8,30,28,0.23,https://www.wayfair.com/keyword.php?keyword=6qt+oval+stoneware+replacement+for+crock+pot,0,0,0.00,0.99,56,"[9,9,9,9,9,9,19,9,52,9,9,9]",2023-03-29,"Image pack, Reviews, Video, Image, AdWords bottom, People also ask",commercial,Organic
star pin board,9,9,30,6,0.00,https://www.wayfair.com/keyword.php?keyword=star+shaped+bulletin+board,0,0,0.00,1,108000000,"[100,28,28,100,57,28,57,28,28,100,28,28]",2023-04-02,"Image pack, Video, Image",informational,Organic
abstract bible art,6,6,30,15,0.00,https://www.wayfair.com/keyword.php?keyword=abstract+christian+art,0,0,0.00,1,28700000,"[9,9,9,9,9,9,9,9,9,9,9,52]",2023-04-12,"Image pack, Site links, Video, Image, Indented, Related searches",commercial,Organic
pavilion d,25,46,110,9,0.00,https://www.wayfair.com/outdoor/pdp/yardistry-cedar-carolina-11-ft-w-x-13-ft-d-solid-wood-patio-pavilion-w002438157.html,0,0,0.00,0.03,166000000,"[42,42,80,80,80,100,0,3,42,7,11,7]",2023-04-16,"Knowledge panel, Image pack, Site links, Image, Video Carousel, Indented, Related searches",informational,Organic
fitted pontoon seat covers,22,22,50,27,0.73,https://www.wayfair.com/keyword.php?keyword=pontoon+boat+seat+covers,0,0,0.00,1,1890000,"[0,9,100,100,100,100,18,18,18,18,18,100]",2023-03-25,"Image pack, Video, Image, AdWords bottom, Shopping ads, People also ask",commercial,Organic
best shower valves,28,28,210,39,0.69,https://www.wayfair.com/home-improvement/sb1/shower-valves-c433440-a4907~13580.html,0,0,0.00,1,17400000,"[23,23,28,23,28,28,66,28,23,54,100,28]",2023-03-31,"Site links, Image, AdWords bottom, Video Carousel, People also ask",commercial,Organic
comfortable sleeper chair,6,6,140,56,0.57,https://www.wayfair.com/keyword.php?keyword=most+comfortable+sleeper+chair,4,0,2.00,1,8040000,"[80,66,52,52,66,52,66,80,80,52,80,100]",2023-04-12,"Image pack, Video, Featured snippet, Image, Video Carousel, FAQ, Related searches",commercial,Organic
thick fleece fabric,34,34,40,12,0.31,https://www.wayfair.com/keyword.php?keyword=thick+fleece+blanket,0,0,0.00,0.99,14000000,"[9,9,9,9,9,9,14,52,23,9,23,9]",2023-04-10,"Image pack, Site links, Video, Image, FAQ, Indented, Related searches",commercial,Organic
thick fleece fabric,33,33,40,12,0.31,https://www.wayfair.com/keyword.php?keyword=heavy+fleece+blanket,0,0,0.00,0.99,14000000,"[9,9,9,9,9,9,14,52,23,9,23,9]",2023-04-10,"Image pack, Site links, Video, Image, FAQ, Indented, Related searches",commercial,Organic
decorative hanging planters,4,4,210,51,0.37,https://www.wayfair.com/outdoor/sb1/hanging-basket-planters-c1825332-a2911~397170.html,13,0,5.00,1,18700000,"[100,35,35,29,35,35,66,43,14,22,54,18]",2023-04-05,"Site links, Video, Image, People also ask, FAQ",commercial,Organic
jackie hanson,38,38,50,2,0.00,https://www.wayfair.com/decor-pillows/pdp/stupell-industries-layers-of-blue-and-white-abstract-movements-canvas-wall-art-by-jackie-hanson-vyh41856.html,0,0,0.00,0.05,7480000,"[100,18,100,100,100,18,18,18,18,100,18,18]",2023-04-15,"Image pack, Site links, Video, Image",informational,Organic
cowboy lamp vintage,14,14,50,13,0.15,https://www.wayfair.com/keyword.php?keyword=cowboy+rustic+western+lamps,0,0,0.00,1,65,"[0,42,0,9,0,0,4,66,66,66,66,4]",2023-03-23,"Image pack, Video, Image, People also ask",commercial,Organic
rate mattress toppers,42,42,20,78,1.24,https://www.wayfair.com/bed-bath/sb1/queen-mattress-pads-toppers-c414923-a1925~3902.html,0,0,0.00,1,5840000,"[100,42,14,42,42,14,42,42,42,28,0,0]",2023-04-09,"Image pack, Site links, Image, Video Carousel, People also ask, FAQ, Indented, Related searches",commercial,Organic
ear ring tree,3,3,40,38,0.38,https://www.wayfair.com/keyword.php?keyword=earring+tree+holder,3,0,1.00,1,157000000,"[10,14,10,14,18,0,0,2,14,22,0,4]",2023-03-31,"Image pack, Video, Image",commercial,Organic
indoor garage lighting,3,3,320,51,0.44,https://www.wayfair.com/keyword.php?keyword=indoor+led+garage+lighting,26,0,11.00,1,57800000,"[36,44,36,44,15,54,44,54,44,44,44,23]",2023-03-29,"Site links, Video, Image, AdWords bottom, Shopping ads, People also ask",commercial,Organic
propane 20lb tank,93,93,210,54,0.30,https://www.wayfair.com/keyword.php?keyword=20+lb+propane+tank+cover,0,0,0.00,1,1550000,"[29,0,0,0,0,22,0,0,0,0,0,0]",2023-04-01,"Local pack, Video, Image, People also ask",transactional,Organic
liquor flasks near me,37,37,40,43,0.53,https://www.wayfair.com/keyword.php?keyword=whiskey+flask,0,0,0.00,1,2540000,"[23,33,19,14,14,14,14,14,19,14,23,0]",2023-03-23,"Local pack, Video, People also ask",transactional,Organic
small wood table lamp,4,4,140,28,0.42,https://www.wayfair.com/lighting/sb1/wood-table-lamps-c416503-a123804~454832.html,6,0,2.00,1,80100000,"[42,42,42,34,42,42,53,42,53,53,100,34]",2023-04-08,"Image pack, Video, Image, Indented, Related searches",commercial,Organic
small wood table lamp,3,3,140,28,0.42,https://www.wayfair.com/lighting/sb2/small-wood-table-lamps-c416503-a76341~279439-a126335~441960.html,9,0,3.00,1,80100000,"[42,42,42,34,42,42,53,42,53,53,100,34]",2023-04-08,"Image pack, Video, Image, Indented, Related searches",commercial,Organic
over the range microwave ovens on sale near me,32,32,20,51,1.06,https://www.wayfair.com/appliances/sb0/over-the-range-microwaves-c1874337.html,0,0,0.00,1,83,"[100,66,66,66,66,66,66,66,66,66,66,66]",2023-03-21,"Local pack, Site links, Video, Shopping ads, People also ask, FAQ",transactional,Organic
avatar water bottle,32,32,40,20,0.00,https://www.wayfair.com/kitchen-tabletop/pdp/silver-buffalo-avatar-33-oz-plastic-water-bottle-tcjx1319.html,0,0,0.00,1,88,"[18,18,18,18,18,18,18,18,18,100,100,18]",2023-04-09,"Image pack, Video, Image, Indented, Related searches",commercial,Organic
play with bird,19,19,210,25,0.86,https://www.wayfair.com/pet/sb0/bird-perches-play-gyms-c530129.html,0,0,0.00,0.76,1500000000,"[66,66,82,82,66,66,53,0,82,82,82,0]",2023-03-30,"Image pack, Video, Video Carousel, People also ask",informational,Organic
decoration ring stand,22,22,50,20,0.00,https://www.wayfair.com/keyword.php?keyword=rund+balloon+arch+stand,0,0,0.00,1,88,"[100,14,14,14,14,14,64,50,50,14,100,14]",2023-03-23,"Image pack, Video, Image",commercial,Organic
outdoor playard with canopy,22,22,40,29,1.19,https://www.wayfair.com/baby-kids/pdp/baby-delight-go-with-me-eclipse-portable-playard-with-canopy-aaaj1028.html,0,0,0.00,1,82,"[17,23,28,5,5,5,5,5,5,5,5,5]",2023-04-13,"Image pack, Video, Image, People also ask, Indented, Related searches",commercial,Organic
awesome bed frame,8,8,30,27,2.26,https://www.wayfair.com/keyword.php?keyword=cool+bed+frames,0,0,1.00,1,59600000,"[28,57,57,57,57,71,42,57,28,42,57,28]",2023-03-26,"Image pack, Video, Image, FAQ",commercial,Organic
best lights for angled ceiling,20,20,30,9,0.55,https://www.wayfair.com/keyword.php?keyword=sloped+ceiling+lighting,0,0,0.00,1,92,"[18,0,18,18,18,18,18,18,18,18,100,18]",2023-04-11,"Image pack, Site links, Video, Image, AdWords bottom, Video Carousel, People also ask, Indented, Related searches",commercial,Organic
best lights for angled ceiling,19,19,30,9,0.55,https://www.wayfair.com/lighting/sb1/sloped-ceiling-adaptable-pendant-lighting-c215420-a71538~264042.html,0,0,0.00,1,92,"[18,0,18,18,18,18,18,18,18,18,100,18]",2023-04-11,"Image pack, Site links, Video, Image, AdWords bottom, Video Carousel, People also ask, Indented, Related searches",commercial,Organic
lazyboy commercial furniture,9,9,20,10,1.50,https://www.wayfair.com/furniture/pdp/la-z-boy-commercial-executive-chair-lz2777.html,0,0,0.00,0.86,1650000,"[66,66,66,66,66,66,66,66,66,66,66,66]",2023-04-06,"Knowledge panel, Site links, Video, Image, AdWords bottom, People also ask",informational,Organic
beeriodic table,14,14,50,0,0.00,https://www.wayfair.com/decor-pillows/pdp/buyenlarge-beeriodic-table-by-wilbur-pierce-advertisement-print-fav38061.html,0,0,0.00,1,4640,"[5,28,7,12,12,10,17,28,5,5,28,5]",2023-03-26,"Image pack, Video, Image",informational,Organic
portable spiral staircase,33,33,20,28,1.83,https://www.wayfair.com/keyword.php?keyword=cat+spiral+staircase,0,0,0.00,1,70,"[66,66,66,66,66,66,66,66,66,66,66,66]",2023-04-04,"Image pack, Site links, Video, Image, AdWords bottom, People also ask",commercial,Organic
black velvet stools,3,3,30,21,0.54,https://www.wayfair.com/furniture/sb2/black-velvet-bar-stools-counter-stools-c1767662-a2792~6219-a43218~466257.html,2,0,1.00,1,18000000,"[35,0,0,0,28,28,21,21,21,21,28,14]",2023-03-29,"Image pack, Video, Image, FAQ",commercial,Organic
macdaddy 3d print,55,55,170,7,0.00,https://www.wayfair.com/decor-pillows/pdp/beachcrest-home-macdaddy-by-tori-campisi-wrapped-canvas-print-w005270082.html,0,0,0.00,0.1,80,"[43,43,54,29,35,43,29,22,6,35,22,29]",2023-03-25,"Image pack, Site links, Video, Image",informational,Organic
pennsylvania house sofa,7,7,40,36,0.51,https://www.wayfair.com/keyword.php?keyword=pennsylvania+house+sofa,1,0,0.00,1,25700000,"[42,7,7,42,7,7,11,7,7,7,42,7]",2023-03-28,"Image pack, Site links, Video, Image, People also ask","commercial, informational",Organic
samples of retirement letters,89,89,390,44,0.22,https://www.wayfair.com/keyword.php?keyword=free+retirement+letter+samples,0,0,0.00,0.69,9660000,"[54,30,30,20,16,1,3,4,5,2,4,3]",2023-04-12,"Site links, Video, Featured snippet, People also ask, FAQ, Indented, Related searches",informational,Organic
armed accent chairs,4,4,170,50,0.84,https://www.wayfair.com/furniture/sb1/arms-included-accent-chairs-c416225-a3171~489807.html,11,0,9.00,1,2140000,"[17,39,32,32,32,0,7,9,7,4,7,7]",2023-04-10,"Image pack, Site links, Video, Image, People also ask, FAQ, Indented, Related searches",commercial,Organic
armed accent chairs,3,3,170,50,0.84,https://www.wayfair.com/furniture/sb1/arm-accent-chairs-c416225-a469~806.html,13,0,11.00,1,2140000,"[17,39,32,32,32,0,7,9,7,4,7,7]",2023-04-10,"Image pack, Site links, Video, Image, People also ask, FAQ, Indented, Related searches",commercial,Organic
temple of cats,41,41,110,30,0.00,https://www.wayfair.com/pet/pdp/catastrophicreations-62-catastrophicreations-temple-handcrafted-cat-tree-w003994314.html,0,0,0.00,0,107000000,"[52,64,64,52,41,64,41,64,64,64,100,82]",2023-04-07,"Video, Featured snippet, Image, People also ask, Related searches",informational,Organic
sectionals under 800,7,7,30,46,1.22,https://www.wayfair.com/furniture/sb1/sectionals-under-500-c413893-p2490~0~500.html,0,0,1.00,1,10900000,"[21,14,21,14,28,21,14,14,14,14,14,21]",2023-04-07,"Site links, Image, Shopping ads, FAQ, Indented, Related searches",commercial,Organic
best pendant light for dining room,6,6,20,49,1.03,https://www.wayfair.com/keyword.php?keyword=pendant+lights+for+dining+room,0,0,0.00,1,84500000,"[0,0,100,100,100,100,100,100,100]",2023-03-22,"Image pack, Site links, Image, People also ask, FAQ",commercial,Organic
what does fiberglass look like on mattress,87,0,1000,36,1.55,https://www.wayfair.com/keyword.php?keyword=mattress+no+fiberglass,0,0,0.00,0.08,6770000,"[7,5,5,3,5,7,3,3,3,100,24,10]",2023-04-16,"Image pack, Site links, Video, Image, People also ask, FAQ, Indented, Related searches",informational,Organic
clear chair,10,10,3600,36,0.43,https://www.wayfair.com/furniture/sb2/acrylic-clear-kitchen-dining-chairs-c46130-a131773~442256-a131786~442266.html,68,0,29.00,1,3590000000,"[54,66,44,29,44,44,44,54,44,35,66,29]",2023-04-14,"Image pack, Video, Image, Indented, Popular products, Related searches",commercial,Organic
shop top knobs,6,6,20,39,4.64,https://www.wayfair.com/brand/bnd/top-knobs-b42897.html,0,0,3.00,0.79,91,"[9,9,9,9,9,9,9,9,9,9,9,9]",2023-04-04,"Image pack, Site links, Video, Image, AdWords top, Shopping ads, People also ask, FAQ",commercial,Organic
chelsey leigh,18,18,260,29,0.00,https://www.wayfair.com/rugs/pdp/red-barrel-studio-chelsey-leigh-watercolor-florals-kitchen-mat-w011058700.html,0,0,0.00,0,1950000,"[6,29,81,43,29,29,66,100,81,81,66,43]",2023-04-07,"Local pack, Indented",commercial,Organic
outdoor decorative stepping stones,4,4,30,39,0.54,https://www.wayfair.com/keyword.php?keyword=decorative+stepping+stones,1,0,1.00,1,83,"[27,100,100,9,0,0,0,0,0,18,18,0]",2023-03-24,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
outdoor decorative stepping stones,5,5,30,39,0.54,https://www.wayfair.com/outdoor/sb1/stepping-stones-lawn-garden-accents-c417327-a145216~469090.html,1,0,0.00,1,83,"[27,100,100,9,0,0,0,0,0,18,18,0]",2023-03-24,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
vinyl plank flooring door threshold,9,9,20,22,0.86,https://www.wayfair.com/keyword.php?keyword=5+inch+threshold+flooring+trim,0,0,0.00,1,84,"[11,7,7,7,7,7,7,7,7,7,7,7]",2023-03-22,"Image pack, Site links, Video, Image, AdWords bottom, Video Carousel, People also ask",informational,Organic
juniper berries paint color,83,83,50,10,0.52,https://www.wayfair.com/decor-pillows/sb0/wallpaper-c1861000.html,0,0,0.00,0.99,94,"[52,41,41,17,17,29,23,29,17,23,17,29]",2023-03-23,"Image pack, Video, Image, AdWords bottom, People also ask",informational,Organic
art deco floor tiles,3,3,390,28,0.76,https://www.wayfair.com/keyword.php?keyword=art+deco+floor+tile,25,0,19.00,1,11900000,"[66,66,66,54,66,54,81,66,44,44,44,54]",2023-04-07,"Image pack, Video, Image, Indented, Related searches",commercial,Organic
