Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
no wire bralette,42,42,20,56,2.06,https://poshmark.com/browse/victoria-secret-no-wire-bra,0,0,0.00,1,4380000,"[17,11,11,11,11,11,11,11,11,11,11,11]",2023-03-12,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
dr devgan platinum lip plump,46,46,30,38,0.00,https://poshmark.com/listing/Dr-Lara-Devgan-Scientific-Platinum-Lip-Plump-60d766ce163df4bccb1ba3f8,0,0,0.00,1,55,"[100,18,18,18,18,18,18,18,18,18,18,18]",2023-03-26,"Knowledge panel, Image pack, Image, Video Carousel, People also ask","informational, transactional",Organic
nike air force 1991,30,30,30,20,0.00,https://poshmark.com/listing/Vintage-1991-Nike-Quantun-Force-Never-Warn-5c490785951996b15f278bef,0,0,0.00,0.99,42,"[14,9,9,9,9,9,9,9,9,9,52,9]",2023-03-16,"Image pack, Video, Image, People also ask",informational,Organic
fragrancelux,20,20,90,22,1.78,https://poshmark.com/listing/6pc-fine-fragrance-lux-632e3cd5dbb0e70b648af940,0,0,0.00,1,32,"[0,0,9,0,0,0,0,0,0,0,0,100]",2023-03-19,"Image pack, Site links, Image, AdWords bottom, People also ask",informational,Organic
reading glasses holder,44,44,320,41,0.35,https://poshmark.com/listing/Reading-Glasses-Holders--Eyeglass-Holders-5e1d56becfaad267240371e0,0,0,0.00,1,18300000,"[66,43,43,66,54,81,66,54,100,100,66,54]",2023-04-05,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
anti hero x supreme,27,27,50,14,0.00,https://poshmark.com/listing/Supreme-x-Anti-Hero-Skateboard-2020-5fc1e19460fded42371c4428,0,0,0.00,1,39,"[27,18,18,18,100,100,63,63,36,36,36,18]",2023-03-17,"Image pack, Video, Image","informational, transactional",Organic
timex ironman triathlon 8 lap,17,17,30,24,0.00,https://poshmark.com/listing/VTG-Timex-Ironman-Triathlon-Indiglo-8-Lap-Quartz-Digital-Womens-Watch-WR-100M-62bd0d2ce97e48a14f170ef2,0,0,0.00,1,41,"[27,18,18,18,18,18,100,18,18,18,18,18]",2023-03-22,"Knowledge panel, Image pack, Video, Image",informational,Organic
utah rocks shirt,26,26,50,15,0.00,https://poshmark.com/listing/Utah-Rocks-Shirt-6313ffb90b476d8aae3acbd9,0,0,0.00,1,10700000,"[21,14,14,14,78,14,14,78,78,14,14,14]",2023-03-14,"Knowledge panel, Image pack, Site links, Video, Image, FAQ","informational, transactional",Organic
notre dame rudy jacket,39,39,320,6,0.00,https://poshmark.com/listing/Notre-Dame-Rudy-Varsity-Jacket-61795de83cda8813ccb4529b,0,0,0.00,1,73,"[15,15,15,15,15,36,67,54,100,54,23,15]",2023-04-03,"Knowledge panel, Image pack, Video, Image",informational,Organic
thxtoms gloves,27,27,50,16,0.71,https://poshmark.com/listing/Thxtoms-Kids-Winter-Gloves-Waterproof-Ski-Snow-Gloves-For-Boys-And-Girls-640f715bd8dba7d555803940,0,0,0.00,1,47,"[36,18,18,18,18,18,18,18,100,100,100,18]",2023-04-05,"Image pack, Site links, Video, Image, AdWords bottom, Shopping ads, Video Carousel","informational, transactional",Organic
cookies and kicks los angeles,49,49,30,33,0.00,https://poshmark.com/listing/Cookies-N-Kicks-Lavender-Sweatpants-5ef9ec7f5c6ef6cf852c6d3c,0,0,0.00,0,11800000,"[11,7,7,7,7,42,7,7,7,7,7,7]",2023-03-15,"Knowledge panel, Video, Image",informational,Organic
burnt orange jeep,31,31,320,26,1.13,https://poshmark.com/listing/Burnt-Orange-Jeep-Truckers-Hat-w-Mesh-Back-NEW-632cf3f9d8dba7ab67fb2aa9,0,0,0.00,0.44,6550000,"[66,66,66,66,66,66,54,43,43,43,54,54]",2023-03-29,"Image pack, Video, Image, People also ask",informational,Organic
bullocks store,94,94,90,42,0.00,https://poshmark.com/brand/Bullocks%20Wilshire,0,0,0.00,0.3,1820000,"[64,78,78,78,100,78,64,64,78,21,28,7]",2023-03-25,"Site links, Video, Featured snippet, Image, People also ask",commercial,Organic
frankenstein candle,58,58,50,0,0.41,https://poshmark.com/listing/Frankenstein-candle-633c845ea0e6c6eb3cd128ab,0,0,0.00,1,3870000,"[21,14,14,14,14,14,78,78,78,14,14,14]",2023-03-18,"Image pack, Video, Image, Video Carousel","informational, transactional",Organic
lacrosse zombie,43,43,30,11,0.00,https://poshmark.com/listing/Flow-Society-Lacrosse-Zombie-Flow-shorts-youth-size-Small-641a03d94bc6558187fb163a,0,0,0.00,0,10100000,"[40,100,40,100,40,100,40,40,40,40,40,0]",2023-04-04,"Image pack, Site links, Video, Image, Video Carousel",informational,Organic
diesel jeans buster 0607a stretch,7,7,40,13,0.00,https://poshmark.com/listing/Diesel-Buster-Jeans-40x32-Wash-0607A-Stretch-63843d1c046d74aec43366af,1,0,0.00,0,21,"[0,0,0,4,0,0,0,4,0,100,4,0]",2023-03-20,"Image pack, Video, Image, Shopping ads, People also ask","informational, transactional",Organic
quest sleeping bags,77,77,70,9,0.44,https://poshmark.com/listing/Quest-sleeping-bag--like-new-condition-62b0d350e13164cf97691f56,0,0,0.00,1,22700000,"[45,63,63,100,81,100,81,63,100,45,63,45]",2023-03-24,"Video, Image, People also ask, FAQ",commercial,Organic
ghost face womens costume,39,39,140,24,0.00,https://poshmark.com/style-tag/Ghostface,0,0,0.00,0.46,97,"[0,1,1,2,2,7,26,48,88,2,2,2]",2023-03-23,,commercial,Organic
crystals for resin art,64,64,40,26,0.37,https://poshmark.com/listing/Geode-Resin-Art-18-Round-Piece-Quartz-Crystals--Large-Crystal-CZ-Stones-Unique-636dad62120b054d7b8a2a12,0,0,0.00,1,12300000,"[0,0,2,0,2,0,0,0,0,0,0,1]",2023-03-24,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
women's floral midi dress,58,58,40,43,1.13,https://poshmark.com/browse/zara-floral-midi-dress,0,0,0.00,1,31900000,"[4,0,0,4,4,9,4,80,4,0,14,66]",2023-03-23,"Image pack, Site links, Image",commercial,Organic
crown sterling silver ring,82,82,70,16,0.46,https://poshmark.com/browse/pandora-crown-rings,0,0,0.00,1,16800000,"[2,53,53,53,0,43,0,0,2,0,0,0]",2023-04-03,"Image pack, Image, Shopping ads, People also ask","informational, transactional",Organic
lustrasilk curl max activator moisturizer,40,40,30,11,0.00,https://poshmark.com/listing/Lustrasilk-Curl-MAX-ActivatorMoisturizer-63816f22fed51f4df6380dcf,0,0,0.00,1,77,"[7,7,7,7,7,7,7,7,7,7,42,7]",2023-03-29,"Knowledge panel, Image pack, Video, Image, Video Carousel, People also ask","informational, transactional",Organic
sexy closed toe heels,9,9,90,30,0.70,https://poshmark.com/browse/sexy-nude-pointy-toe-heels,2,0,1.00,1,72,"[12,12,7,10,5,7,7,10,12,10,19,7]",2023-03-30,Site links,commercial,Organic
silver rhinestone bodysuit,21,21,90,20,0.00,https://poshmark.com/listing/Women-Black-Silky-Silver-Rhinestone-Bodysuit-5f0d164289a0eac3fbe991cf,0,0,0.00,1,3800000,"[41,41,41,29,23,52,100,64,52,52,52,41]",2023-03-27,"Image pack, Video, Image","informational, transactional",Organic
orvis pack and go dress,10,10,30,19,0.00,https://poshmark.com/brand/Orvis-Women-Dresses,0,0,0.00,1,53,"[11,11,11,15,15,11,7,7,7,7,7,7]",2023-03-23,"Image pack, Video, Image",commercial,Organic
deer figurines,93,93,390,27,0.28,https://poshmark.com/listing/2-Metal-Deer-Figurines-5f05c9209ad844bfacc30604,0,0,0.00,1,9990000,"[20,13,13,13,13,24,30,45,76,76,36,13]",2023-04-06,"Image pack, Video, Image",informational,Organic
gold heelies,12,12,70,17,0.14,https://poshmark.com/listing/Gold-Heelys-5f29b12d43895f518ef9fe37,0,0,0.00,1,48,"[100,78,78,78,0,64,64,64,78,0,0,0]",2023-04-03,"Image pack, Reviews, Video, Image, People also ask",commercial,Organic
ccspace,19,19,20,5,2.34,https://poshmark.com/listing/CCspace-gradient-UV400-mirrored-lenses-cat-eye-sunglasses-in-clearsilver-6251c13d9c3378e056fdd89a,0,0,0.00,1,57,"[42,42,28,28,28,28,28,28,28,28,28,28]",2023-03-07,Reviews,"informational, transactional",Organic
cat equipment hat,7,7,50,29,0.28,https://poshmark.com/brand/Caterpillar-Men-Accessories-Hats,1,0,0.00,1,53600000,"[77,44,44,77,44,55,77,55,44,33,55,44]",2023-03-29,"Image pack, Site links, Video, Image",commercial,Organic
vintage rose painting,90,90,50,18,0.00,https://poshmark.com/listing/Vintage-Rose-Oil-Painting-in-Gold-Carved-Frame-5f83f8716e2846dd37337865,0,0,0.00,1,71300000,"[36,36,27,27,27,27,63,45,45,81,45,45]",2023-03-30,"Image pack, Video, Image, People also ask","commercial, informational",Organic
omega seamaster tv dial,36,36,40,6,0.00,https://poshmark.com/listing/Vintage-Omega-Seamaster-1022-TV-Dial-5f110bb8ffba940d70554428,0,0,0.00,1,62,"[27,18,18,18,100,18,18,100,18,18,18,100]",2023-03-16,"Image pack, Site links, Video, Image",informational,Organic
blue yoga pants,13,13,480,29,0.96,https://poshmark.com/browse/blue-yoga-pants,4,0,4.00,1,233000000,"[81,54,54,54,54,66,100,81,100,54,81,66]",2023-03-27,"Image pack, Image",informational,Organic
sperrys,37,39,40500,69,59.54,https://poshmark.com/brand/Sperry,12,0,723.00,1,22800000,"[54,54,54,44,66,66,54,44,54,44,54,36]",2023-04-07,"Local pack, Site links, Video, Image, Video Carousel, Popular products, Related searches, See results about","commercial, navigational",Organic
high sierra sport jug,15,15,50,25,0.22,https://poshmark.com/listing/HIGH-SIERRA-64oz-Sport-Jug-5ff509ee81a36cfa40de390e,0,0,0.00,1,74,"[14,9,9,52,52,52,52,52,9,9,9,9]",2023-03-14,"Knowledge panel, Image pack, Video, Image, People also ask",informational,Organic
urcoolest,20,20,70,37,0.48,https://poshmark.com/listing/NWOT-UrCoolest-2in1-Hair-Curling-Iron-Straightener-62f00aaa81078a684d488055,0,0,0.00,1,57,"[34,15,28,28,28,28,21,21,21,21,43,12]",2023-04-01,"Image pack, Site links, Image, AdWords bottom, Shopping ads, Video Carousel, People also ask","informational, transactional",Organic
off brand yeezy,14,14,170,47,0.21,https://poshmark.com/listing/Mens-Yeezy-Shoes-Off-brand-fake-5ff24cd560fded0d17d5eb10,1,0,0.00,1,19300000,"[43,34,43,21,34,53,81,100,43,53,81,34]",2023-03-31,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
zebra chucks,5,5,30,23,0.00,https://poshmark.com/browse/zebra-converse,1,0,0.00,1,61,"[55,44,22,55,22,22,22,22,22,22,22,22]",2023-04-02,"Image pack, Video, Image, People also ask",commercial,Organic
where the wild things are 1st edition,40,40,110,16,0.05,https://poshmark.com/style-tag/Where%20The%20Wild%20Things%20Are,0,0,0.00,1,178000000,"[17,64,64,64,64,82,64,82,64,82,100,64]",2023-03-17,"Site links, Video, Image, People also ask",commercial,Organic
shadow box pins,36,37,480,23,0.37,https://poshmark.com/listing/Wood-Shadow-Box-w-Pins-600200efae766fe8583ea811,0,0,0.00,1,16800000,"[66,66,66,66,66,54,54,54,54,100,81,66]",2023-04-07,"Image pack, Video, Image, Related searches",commercial,Organic
hallu bath bomb,42,42,50,12,0.66,https://poshmark.com/brand/hallu,0,0,0.00,1,63,"[23,23,23,100,19,19,14,9,14,19,33,23]",2023-03-16,"Knowledge panel, Image pack, Image, Video Carousel, People also ask","informational, transactional",Organic
hot cheetos swimsuit,10,10,40,14,0.00,https://poshmark.com/listing/Hot-Cheetos-swimming-suit-60bb93e6bcdb2f9cf03f0df5,0,0,0.00,1,47,"[21,14,14,78,14,78,14,14,14,14,14,14]",2023-03-12,"Image pack, Video, Image",informational,Organic
hot cheetos swimsuit,9,9,40,14,0.00,https://poshmark.com/listing/Flaming-hot-Cheetos-bodysuit-one-piece-swimsuit-5fd277be81a36c8aceef9d59,0,0,0.00,1,47,"[21,14,14,78,14,78,14,14,14,14,14,14]",2023-03-12,"Image pack, Video, Image",informational,Organic
adidas originals superstar fleece pants,26,26,30,11,0.00,https://poshmark.com/browse/adidas-superstar-track-pants,0,0,0.00,1,45,"[0,22,22,22,55,22,100,22,22,22,22,22]",2023-04-02,"Image pack, Video, Image",commercial,Organic
binks wren airbrush,32,32,50,2,0.00,https://poshmark.com/listing/Binks-Wren-Airbrush-60d8c4158da5c906e46a2a71,0,0,0.00,1,87,"[5,8,8,1,3,1,2,1,3,2,8,8]",2023-03-23,"Image pack, Video, Image, AdWords bottom, Shopping ads, People also ask","informational, transactional",Organic
skeleton boudoir,51,51,40,14,0.00,https://poshmark.com/listing/Vivienne-Westwood-Gothic-Skull-Boudoir-Graphic-Tee-63d072a53074d511c76d81c8,0,0,0.00,0,1830000,"[14,64,100,14,14,14,14,14,14,14,14,14]",2023-03-29,"Image pack, Video, Image, People also ask",informational,Organic
charleston rice bead necklace,30,30,70,15,0.00,https://poshmark.com/browse/Charleston-Rice-Bead-Jewelry-Jewelry,0,0,0.00,1,45,"[1,1,5,1,5,5,1,1,5,5,3,2]",2023-03-31,"Local pack, Image pack, Video, Image",commercial,Organic
super mario crewneck,19,19,40,23,0.39,https://poshmark.com/browse/super-mario-hoodie,0,0,0.00,1,86,"[9,9,9,9,9,9,9,9,9,9,100,4]",2023-03-31,"Image pack, Video, Image",commercial,Organic
velvet swimsuits,14,14,20,19,0.92,https://poshmark.com/browse/velvet-Swim,0,0,0.00,1,25200000,"[100,11,0,0,11,22,22,22,22,0,11,0]",2023-04-05,"Image pack, Video, Image, People also ask",commercial,Organic
lulu's lobster,85,85,140,36,1.20,https://poshmark.com/listing/Lulus-Gold-Tone-Continuous-Leaf-Link-Necklace-Lobster-Clasp-16-in-Long-62aa573d8be913ffce3263f7,0,0,0.00,0.05,135000,"[0,29,29,4,9,66,54,44,0,1,0,0]",2023-03-13,"Local pack, Image pack, Site links, Reviews, Video, Image, AdWords bottom, FAQ",commercial,Organic
danish pasta spoon,51,51,140,5,0.46,https://poshmark.com/listing/Danish-designer-pasta-bowl-5fff399d3a0db99fa102ef9f,0,0,0.00,0.87,2120000,"[80,80,100,80,100,100,100,65,0,0,0,0]",2023-03-12,"Image pack, Reviews, Video, Image, People also ask","informational, transactional",Organic
crown case box,79,79,70,0,0.00,https://poshmark.com/listing/Pageant-Crown-and-Sash-Box-for-Large-Size-Crowns-5f8746e1446e59d7467a5d68,0,0,0.00,0.98,93200000,"[64,35,64,78,78,64,64,64,50,50,50,14]",2023-03-27,"Image pack, Site links, Video, Image",informational,Organic
customize kyrie 7,14,14,480,28,0.48,https://poshmark.com/listing/Custom-Kyrie-7-100-60b976032f3d19c97e755cb3,3,0,1.00,0.97,35,"[65,44,1,1,1,20,20,30,30,2,0,0]",2023-03-29,"Knowledge panel, Site links, Video, Image, People also ask",informational,Organic
spice village jars,9,9,390,44,0.00,https://poshmark.com/listing/The-Lenox-Village-Spice-Rack-Spice-Jars-61f4189c7f80d294f835e7bc,9,0,0.00,1,85,"[0,100,2,5,5,1,0,1,0,0,0,0]",2023-04-06,"Video, Image, People also ask",commercial,Organic
anti deluxe vinyl,53,53,30,17,0.33,https://poshmark.com/listing/Rihanna-Anti-Deluxe-Vinyl-Record-63da5e06046d74560cd094be,0,0,0.00,0.9,26500000,"[18,27,27,18,18,27,18,18,18,36,36,100]",2023-03-26,"Image pack, Video, Image, People also ask",commercial,Organic
nike huaraches green,22,22,90,19,0.67,https://poshmark.com/brand/Nike%20Huarache,0,0,0.00,1,50,"[0,3,0,0,0,5,3,81,0,100,0,3]",2023-04-01,"Image pack, Video, Image",commercial,Organic
spongebob mini backpack,4,4,320,11,0.59,https://poshmark.com/browse/spongebob-backpack,20,0,12.00,1,89,"[35,44,44,54,54,66,54,54,44,66,81,44]",2023-03-21,"Image pack, Video, Image","informational, transactional",Organic
balenciaga resort slippers,20,20,30,9,0.00,https://poshmark.com/listing/Black-Balenciaga-hotel-slippers-size-39-63b9d81eb635f84b3db82f3b,0,0,0.00,1,52,"[21,21,14,78,14,14,14,14,14,14,14,14]",2023-03-17,"Image pack, Site links, Video, Image","informational, transactional",Organic
halloween skull cups,56,56,30,2,0.00,https://poshmark.com/listing/Halloween-Skull-Cups-616c8e543bad6d991778892c,0,0,0.00,1,24300000,"[21,14,14,14,14,14,14,14,78,14,14,14]",2023-03-17,"Image pack, Video, Image","informational, transactional",Organic
tony batt,39,39,140,20,0.00,https://poshmark.com/listing/Black-Adam-ART-PRINT-SIGNED-TONY-DANIEL-BATT-11x17-DC-Comics-61f04d0b2e8e44c954e89aac,0,0,0.00,0.01,3190000,"[43,35,28,35,35,28,35,35,28,23,35,28]",2023-03-21,"Image pack, Video",informational,Organic
moose leather wallet,50,50,30,7,0.00,https://poshmark.com/listing/Tory-Burch-Used-Brown-Moose-Leather-Lee-Radziwill-Mini-Wallet-63d6a39187a2f5d5e87d1d91,0,0,0.00,1,2530000,"[27,18,18,18,18,18,18,18,18,45,45,18]",2023-03-13,"Image pack, Video, Image, AdWords bottom, People also ask",commercial,Organic
girls christmas socks,26,26,210,24,0.00,https://poshmark.com/browse/kids-children's-socks,0,0,0.00,0,91,"[0,0,0,0,0,0,0,0,1,45,100,0]",2023-03-17,"Video, Image",informational,Organic
vintage santa claus cookie jar,25,25,110,23,0.00,https://poshmark.com/listing/VINTAGE-LARGE-CERAMIC-SANTA-CLAUS-COOKIE-JAR-With-Present-Unbranded-61b4081e00b70dd96dcd1700,0,0,0.00,0.81,65,"[4,4,6,10,4,0,0,0,29,81,100,43]",2023-03-21,"Image pack, Video, Image, People also ask",informational,Organic
baker dress,11,11,170,33,0.90,https://poshmark.com/brand/Ted_Baker-Women-Dresses,3,0,2.00,1,157000000,"[66,80,80,80,66,66,80,52,66,80,66,52]",2023-03-16,"Image pack, Site links, Reviews, Video, Image",informational,Organic
pink and red heart jacket,28,28,30,13,0.00,https://poshmark.com/listing/ISO-Gap-girls-pink-red-heart-hoodie-5ecf3566941f17da19235b3a,0,0,0.00,1,145000000,"[2,1,1,1,3,2,1,8,3,1,1,1]",2023-03-30,"Image pack, Image",commercial,Organic
dj lance costume,29,29,70,16,0.00,https://poshmark.com/listing/Yo-Gabba-Gabba-Dj-Lance-Rock-Costume-Adult-Hat-63f7e451308f07359ec75121,0,0,0.00,0.88,8870000,"[34,26,15,19,19,15,26,42,80,19,15,15]",2023-03-16,"Knowledge panel, Image pack, Video, Image",informational,Organic
knightsbridge.,15,15,70,50,3.46,https://poshmark.com/brand/Knightsbridge,0,0,1.00,0.01,17100000,"[100,0,0,0,0,0,0,0,0,0,0,0]",2023-04-02,"Local pack, Image pack, Site links, Video, Image, People also ask",commercial,Organic
tupperware animal toys,6,6,110,18,0.10,https://poshmark.com/brand/Tupperware-Kids,3,0,0.00,0.95,42,"[78,78,78,78,64,100,78,100,64,78,78,64]",2023-03-14,"Image pack, Video, Image","commercial, informational",Organic
birkenstock sandals for cheap,14,14,50,46,0.51,https://poshmark.com/browse/birkenstock-cheap,0,0,0.00,1,30300000,"[0,0,0,0,0,0,0,53,0,100,65,26]",2023-03-21,"Video, Image, People also ask",commercial,Organic
six flags dragon wing,32,32,110,24,0.00,https://poshmark.com/listing/Tatsu-Blue-Dragon-w-Purple-Wing-Plush-12-Stuffed-Toy-Six-Flags-Magic-Mountain-6179fe0ace5f1cddde86bf76,0,0,0.00,0,93,"[42,42,52,80,100,66,42,42,52,14,23,23]",2023-03-20,"Knowledge panel, Image pack, Video, Image, Video Carousel, People also ask",informational,Organic
elf plush bulk,31,31,40,20,0.00,https://poshmark.com/listing/Elf-On-The-Shelf-Talking-Scout-Elf-Joe-Plush-NWT-6041459d446e59ff353fcb36,0,0,0.00,0.71,37,"[3,3,6,6,0,0,0,34,34,34,6,6]",2023-04-07,"Image pack, Video, Image, Indented, Related searches",commercial,Organic
bride bags,73,73,320,31,0.69,https://poshmark.com/browse/bride-tote-bag,0,0,0.00,1,52500000,"[72,48,39,48,32,32,32,39,26,11,17,21]",2023-03-16,"Image pack, Video, Image, People also ask",commercial,Organic
designer coach jacket,50,50,50,17,0.00,https://poshmark.com/listing/Navy-Coach-Quilted-Coat-Jacket-Designer-XS-62268d2dbb59372f9bad6ff0,0,0,0.00,1,25000000,"[63,27,36,18,18,18,27,100,100,100,18,18]",2023-03-14,"Image pack, Site links, Video, Image","informational, transactional",Organic
cookie lee jewelry necklace,4,4,50,39,0.26,https://poshmark.com/brand/Cookie_Lee-Women-Jewelry-Necklaces,3,0,0.00,0.83,52,"[0,0,0,5,0,0,5,5,52,100,82,100]",2023-03-26,"Image pack, Video, Image, AdWords bottom, People also ask",commercial,Organic
cookie lee jewelry necklace,3,3,50,39,0.26,https://poshmark.com/brand/Cookie_Lee-Women-Jewelry,4,0,1.00,0.83,52,"[0,0,0,5,0,0,5,5,52,100,82,100]",2023-03-26,"Image pack, Video, Image, AdWords bottom, People also ask",commercial,Organic
detive,22,22,30,18,2.10,https://poshmark.com/listing/Detive-pikcu-shirt-61382c1d09d7609a71489706,0,0,0.00,0.02,180000,"[0,0,0,0,0,0,100,100,0,0,5,0]",2023-03-31,,informational,Organic
lazyboy recliner handle,42,42,170,22,0.86,https://poshmark.com/listing/LaZBoy-recliner-replacement-handle-62db4ac267bd9118745dd52d,0,0,0.00,1,50,"[65,80,65,53,53,65,53,53,53,65,65,100]",2023-03-24,"Image pack, Video, Image, People also ask",commercial,Organic
cherished teddies,10,10,3600,26,0.10,https://poshmark.com/brand/Cherished_Teddies,79,0,7.00,1,72,"[53,53,66,81,66,66,66,66,66,81,66,66]",2023-04-01,"Video, Image, People also ask",commercial,Organic
vintage scrimshaw jewelry,2,0,20,14,1.06,https://poshmark.com/browse/scrimshaw-jewelry,0,0,0.00,1,747000,"[18,18,18,18,18,18,18,18,18,18,18,18]",2023-04-07,"Image pack, Video, Image, AdWords bottom, Shopping ads, People also ask, Indented, Popular products, Related searches",commercial,Organic
ray ban diamond,18,18,30,8,1.07,https://poshmark.com/listing/RAY-BANS-DIAMOND-HEART-EDITION-5a7ea28e3800c50dc871769e,0,0,0.00,1,65,"[18,18,18,100,18,18,18,18,18,18,18,18]",2023-03-26,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
