Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
electric peeler,91,91,320,39,0.27,https://www.kitchenaid.com/replacement-parts.html,0,0,0.00,1,4810000,"[29,67,29,23,29,19,23,29,36,67,54,36]",2023-03-16,"Reviews, Video, Image, People also ask",transactional,Organic
decible comparison chart,58,58,30,58,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-choose-quiet-dishwasher.html,0,0,0.00,0,1060000,"[100,100,100,100,100,80,80,80,0,0,0,0]",2023-03-21,"Image pack, Image, Video Carousel, People also ask, FAQ",commercial,Organic
frigidaire builder appliance package,66,66,20,24,2.71,https://www.kitchenaid.com/,0,0,0.00,1,88,"[100,66,66,66,66,66,0,66,66,66,66,66]",2023-03-19,"Site links, Video, Image, AdWords bottom, Shopping ads",commercial,Organic
vented stove tops,17,17,30,46,0.73,https://www.kitchenaid.com/major-appliances/cooktops/gas-cooktops/gas-downdraft-cooktops.html,0,0,0.00,1,24000000,"[64,52,0,52,52,0,0,0,0,0,0,0]",2023-03-14,"Image pack, Video, Image, AdWords bottom, People also ask, FAQ",commercial,Organic
grill ideas meat,87,87,70,47,0.24,https://www.kitchenaid.com/pinch-of-help/major-appliances/grilling-ideas.html,0,0,0.00,0.55,64400000,"[100,64,82,82,82,11,29,17,0,0,0,11]",2023-04-06,"Reviews, Video, Image, People also ask",informational,Organic
how it's made bread,42,42,90,36,0.00,https://www.kitchenaid.com/pinch-of-help/stand-mixers/tips-for-making-bread-with-stand-mixer.html,0,0,0.00,0,737000000,"[100,42,33,23,33,33,33,23,23,33,33,66]",2023-04-06,"Image pack, Reviews, Video, Featured snippet, Related searches",informational,Organic
how fine to grind coffee for espresso,39,39,50,50,0.14,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-grind-coffee-beans.html,0,0,0.00,0.04,11000000,"[4,10,4,4,4,4,4,10,4,29,29,18]",2023-04-05,"Site links, Video, Featured snippet, People also ask, FAQ",informational,Organic
30 inch gas stove for sale,23,23,90,29,1.16,https://www.kitchenaid.com/major-appliances/ranges/see-all.html,0,0,0.00,1,91,"[52,52,66,52,23,33,33,33,66,52,33,42]",2023-03-30,"Image pack, Video, Image, AdWords bottom, Shopping ads, FAQ",transactional,Organic
grains and grinds,71,71,40,14,0.00,https://producthelp.kitchenaid.com/Countertop_Appliances/Stand_Mixer_Attachments/Pasta_and_Grains/Grain_Mill/Grain_Mill_Tips,0,0,0.00,0.03,25500000,"[21,14,78,14,78,14,14,14,78,14,14,14]",2023-03-19,"Knowledge panel, Image pack, Reviews, Video",informational,Organic
deep frying in dutch oven,33,33,40,16,0.21,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-use-a-dutch-oven.html,0,0,0.00,1,4280000,"[29,11,5,11,0,100,0,0,0,23,41,41]",2023-03-16,"Image pack, Site links, Reviews, Video, People also ask, FAQ",informational,Organic
rice meals,94,94,3600,71,0.24,https://www.kitchenaid.com/pinch-of-help/stand-mixers/rice-dishes.html,0,0,0.00,0.08,1190000000,"[66,66,66,54,66,66,28,66,36,43,43,54]",2023-04-02,"Site links, Reviews, Video, People also ask",informational,Organic
frigidaire dishwasher latch reset,56,56,40,21,0.00,https://producthelp.kitchenaid.com/Dishwashers/Dishwasher_with_Clean_Water_Wash_System/Error_Codes_or_Flashing_Lights/Unable_to_Unlock_Control_Panel_-_Dishwasher,0,0,0.00,0.34,78,"[7,7,7,19,26,19,42,11,7,7,7,15]",2023-04-05,"Featured snippet, Video Carousel, People also ask",informational,Organic
best potatoes for fries in air fryer,22,22,50,62,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/air-fryer-french-fries.html,0,0,0.00,0,3120000,"[53,19,7,7,11,42,7,7,7,15,53,19]",2023-03-26,"Site links, Reviews, Video, People also ask, FAQ","commercial, informational",Organic
best induction cooktops,26,26,2900,61,1.37,https://www.kitchenaid.com/pinch-of-help/major-appliances/induction-cooktop-buying-guide.html,4,0,5.00,1,8100000,"[54,43,36,36,36,28,43,36,24,19,100,43]",2023-04-02,"Site links, Video, Image, People also ask, FAQ",commercial,Organic
milkshake ratio,20,20,590,63,0.38,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-make-milkshake-in-blender.html,1,0,0.00,0.1,4480000,"[100,81,81,100,100,100,81,66,66,66,100,100]",2023-04-02,"Site links, Reviews, Video, People also ask",informational,Organic
best multi use coffee maker,90,90,40,57,0.66,https://www.kitchenaid.com/countertop-appliances/coffee-products.html,0,0,0.00,1,218000000,"[27,18,18,18,18,27,18,18,27,100,100,18]",2023-03-14,"Image pack, Site links, Image, Shopping ads, Video Carousel, FAQ",commercial,Organic
industrial immersion blender,19,19,170,24,0.94,https://www.kitchenaid.com/countertop-appliances/commercial-products/commercial-immersion-blenders.html,0,0,0.00,1,1920000,"[53,80,53,53,53,53,65,53,65,100,65,65]",2023-03-15,"Site links, Video, Image, Shopping ads, FAQ",commercial,Organic
how much coffee beans per cup,24,24,480,33,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-grind-coffee-beans.html,0,0,0.00,0,43400000,"[66,54,54,54,54,54,54,66,66,81,81,54]",2023-03-30,"Site links, Video, Featured snippet, People also ask, FAQ",informational,Organic
silverware holder drawer,97,97,170,57,0.47,https://www.kitchenaid.com/major-appliances/dishwashers.html,0,0,0.00,1,99,"[81,81,0,0,15,1,0,1,100,0,54,0]",2023-04-02,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
over range microwave with fan,18,18,50,52,0.55,https://www.kitchenaid.com/major-appliances/microwaves/over-the-range.html,0,0,0.00,1,128000000,"[63,100,18,63,0,63,63,63,81,18,81,9]",2023-04-03,"Image pack, Site links, Video, Image, AdWords top, Shopping ads, People also ask, FAQ",commercial,Organic
drip coffee vs french press,56,56,320,24,0.08,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/drip-vs-pour-over-coffee-whats-difference.html,0,0,0.00,0.4,18900000,"[66,66,66,66,54,66,66,54,54,43,66,66]",2023-03-23,"Site links, Reviews, Video, Image, People also ask, FAQ",commercial,Organic
hood microwave,12,12,1000,65,0.56,https://www.kitchenaid.com/major-appliances/hoods-and-vents/microwave-hood-combination.html,13,0,7.00,1,29100000,"[68,52,52,52,68,52,46,52,31,20,46,52]",2023-04-05,"Site links, Video, Image, AdWords top, Shopping ads, People also ask, FAQ",commercial,Organic
lowes above stove microwave,18,18,90,29,0.69,https://www.kitchenaid.com/pinch-of-help/major-appliances/kitchen-range-hood-vs-microwave.html,0,0,0.00,1,33,"[64,64,64,52,29,52,52,41,52,52,52,52]",2023-03-16,"Image pack, Video, Image, AdWords top, Shopping ads, People also ask","commercial, informational",Organic
farberware side by side coffee maker replacement parts,29,29,40,37,0.24,https://producthelp.kitchenaid.com/Countertop_Appliances/Coffee_Products/Automatic/Troubleshooting/Error_Codes_-_Automatic_Coffee_Maker,0,0,0.00,0.98,50,"[18,0,18,27,18,18,18,18,18,100,100]",2023-03-29,"Image pack, Video, Image",commercial,Organic
spiraling vegetables,42,42,320,52,0.23,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-use-a-spiralizer.html,0,0,0.00,1,5210000,"[2,3,65,65,0,0,0,0,0,0,0,0]",2023-03-22,"Image pack, Site links, Reviews, Video, People also ask",informational,Organic
drain pipe extension,83,83,260,29,0.45,https://www.kitchenaid.com/major-appliances/dishwashers/accessories/installation-kits/p.dishwasher-drain-hose-extension.8269144a.html,0,0,0.00,1,20000000,"[8,18,44,28,54,28,81,28,66,54,54,44]",2023-03-12,"Video, Image, People also ask",commercial,Organic
can you use orzo for pastina,55,55,30,31,0.00,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-make-orzo.html,0,0,0.00,0,108000,"[20,100,40]",2023-03-30,"Site links, Reviews, Video Carousel, People also ask",informational,Organic
fruit basket stand,90,90,590,33,0.28,https://www.kitchenaid.com/replacement-parts.html,0,0,0.00,1,42600000,"[37,31,31,25,31,31,31,25,25,31,37,31]",2023-03-29,"Image pack, Video, Image",commercial,Organic
coffee beans for automatic espresso machines,69,69,20,7,0.88,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-use-an-espresso-machine.html,0,0,0.00,0.92,15400000,"[66,66,66,66,66,66,66,100,100,100,66,66]",2023-03-27,"Site links, Image, Video Carousel, People also ask, FAQ",commercial,Organic
220 electric stove,45,45,20,19,1.24,https://www.kitchenaid.com/pinch-of-help/major-appliances/gas-vs-electric-stove.html,0,0,0.00,1,19100000,"[33,22,22,22,22,22,22,22,33,22,22,44]",2023-03-21,"Image pack, Video, Image, AdWords bottom, People also ask, FAQ",transactional,Organic
ge 2 burner electric cooktop,81,81,40,20,0.59,https://www.kitchenaid.com/major-appliances/cooktops.html,0,0,0.00,1,82,"[2,3,3,2,1,1,3,1,2,1,1,1]",2023-03-20,"Video, Image, AdWords bottom","informational, transactional",Organic
what temp should the refrigerator be,23,23,260,59,0.24,https://www.kitchenaid.com/pinch-of-help/major-appliances/refrigerator-temperature.html,0,0,0.00,0.02,41400000,"[36,36,29,54,44,36,23,23,66,44,23,23]",2023-04-01,"Site links, Featured snippet, Video Carousel, People also ask, FAQ",informational,Organic
what's convection microwave,1,1,320,42,0.52,https://www.kitchenaid.com/pinch-of-help/major-appliances/what-is-convection-microwave.html,79,0,41.00,1,29500000,"[67,44,44,54,67,81,2,44,0,1,19,23]",2023-03-30,"Video, Featured snippet, Image, People also ask, FAQ",informational,Organic
how to store cooked lasagna noodles,19,19,70,39,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-store-fresh-pasta.html,0,0,0.00,0,2370000,"[9,9,9,9,23,9,9,52,52,66,52,33]",2023-04-06,"Reviews, Video, Featured snippet, People also ask, Recipes, Related searches",informational,Organic
factory appliance repair,97,97,90,29,2.95,https://www.kitchenaid.com/service-and-support.html,0,0,0.00,0.33,24400000,"[81,81,27,27,45,81,81,100,81,100,100,81]",2023-03-29,"Local pack, Site links, Video, Image, AdWords top, AdWords bottom, FAQ",commercial,Organic
how long to cook medium rare steak on stove,70,70,260,65,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-sear-and-cook-steak-on-stove.html,0,0,0.00,0,4640000,"[53,43,82,43,53,66,53,66,82,66,66,100]",2023-03-31,"Site links, Reviews, Video, Featured snippet, Video Carousel, People also ask",informational,Organic
design my own kitchen online,74,74,20,60,2.28,https://www.kitchenaid.com/,0,0,0.00,0.51,269000000,"[66,66,0,66,0,66,66,66,66,66,66,66]",2023-04-02,"Image pack, Video, AdWords bottom, People also ask, FAQ",commercial,Organic
whats a built in dishwasher,1,1,20,18,1.98,https://www.kitchenaid.com/pinch-of-help/major-appliances/what-is-a-built-in-dishwasher.html,4,0,9.00,0.7,1910000,"[14,14,9,9,9,9,9,9,9,9,9,9]",2023-03-08,"Site links, Featured snippet, Image, Video Carousel, People also ask, FAQ",informational,Organic
how to clean an ice machine maker,31,31,40,26,1.41,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-clean-refrigerator-ice-maker.html,0,0,0.00,0.35,32200000,"[4,9,0,4,9,23,19,0,14,14,42,100]",2023-03-13,"Site links, Featured snippet, Video Carousel, People also ask",informational,Organic
top rated toaster ovens,90,90,590,76,0.41,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/toaster-oven-vs-countertop-oven.html,0,0,0.00,1,29900000,"[59,59,59,59,59,59,39,48,59,59,39,48]",2023-04-02,"Image pack, Site links, Video, Image, People also ask, FAQ",commercial,Organic
whats in rice pudding,40,40,50,60,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-make-rice-pudding.html,0,0,0.00,0,10700000,"[0,7,64,50,64,100,14,28,64,28,7,64]",2023-03-25,"Site links, Reviews, Video, People also ask",informational,Organic
r panel width,87,87,40,31,1.18,https://www.kitchenaid.com/content/kitchenaid/en_us/major-appliances/refrigeration/built-in-refrigerators/built-in-french-door/p.24.2-cu.-ft.-42-width-built-in-panel-ready-french-door-refrigerator-with-platinum-interior-design.kbfn502epa.html?bvstate=pg:2/ct:r,0,0,0.00,0.12,165000000,"[33,55,22,22,55,22,22,33,77,100,100,55]",2023-03-21,"Site links, Video, Featured snippet, Image, People also ask",informational,Organic
crust dough,41,41,40,75,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/food-processor-pie-crust.html,0,0,0.00,0.82,41900000,"[27,18,18,18,18,18,18,18,18,100,100,100]",2023-03-15,"Site links, Reviews, Video Carousel, People also ask",informational,Organic
difference between air fryer and deep fryer,25,25,30,29,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/air-frying-vs-oven-cooking-methods.html,0,0,0.00,0.33,53000000,"[27,63,36,36,18,18,27,18,27,18,63,27]",2023-03-16,"Site links, Video, Featured snippet, Image, People also ask, FAQ",commercial,Organic
brew coffee means,42,42,140,45,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/drip-vs-pour-over-coffee-whats-difference.html,0,0,0.00,0.1,44800000,"[64,64,82,82,82,82,82,100,82,100,100,64]",2023-03-25,"Knowledge panel, Site links, Reviews, Video, People also ask",informational,Organic
coffee maker brands,94,94,1000,89,0.32,https://www.kitchenaid.com/countertop-appliances/coffee-products.html,0,0,0.00,1,0,"[52,37,37,52,52,46,52,52,68,68,52,46]",2023-04-06,"Carousel, Site links, Featured snippet, Image, People also ask, FAQ",commercial,Organic
how to disconnect water line from ice maker,76,76,30,37,0.00,https://producthelp.kitchenaid.com/Refrigeration/Full-Size_Refrigerators/Product_Info/Product_Assistance/How_to_Troubleshoot_the_Ice_Maker,0,0,0.00,0.01,1730000,"[71,71,71,28,42,28,28,28,28,28,28,28]",2023-03-19,"Image pack, Video, People also ask, FAQ",informational,Organic
whirlpool.refrigerator,77,77,210,65,1.07,https://www.kitchenaid.com/,0,0,0.00,1,77,"[53,65,65,65,81,100,81,81,81,65,65,53]",2023-03-19,"Image pack, Site links, Video, Image, People also ask, FAQ",commercial,Organic
hwo to poach an egg,70,70,90,60,0.04,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-poach-an-egg.html,0,0,0.00,0.03,56000000,"[0,0,0,1,0,0,0,0,0,0,0,100]",2023-03-19,"Image pack, Site links, Reviews, Video, People also ask",informational,Organic
gas stove conversion to propane,31,31,40,48,0.50,https://www.kitchenaid.com/major-appliances/ranges/accessories/installation-kits/p.gas-range-conversion-kit.w10821163.html,0,0,0.00,1,3610000,"[12,9,12,15,9,21,9,12,15,21,9,15]",2023-03-20,"Video, Featured snippet, Image, AdWords bottom, Video Carousel, People also ask",informational,Organic
homemade pasta vs store bought,25,25,70,31,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-store-fresh-pasta.html,0,0,0.00,0,101000000,"[11,11,11,11,64,64,11,29,23,100,64,52]",2023-03-31,"Site links, Reviews, Video, People also ask, FAQ",commercial,Organic
how much coffee to use in pour over,55,55,30,37,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-make-pour-over-coffee.html,0,0,0.00,0.04,135000000,"[23,23,14,9,9,9,9,19,9,23,33,19]",2023-03-18,"Site links, Reviews, Featured snippet, Video Carousel, People also ask",informational,Organic
replacement pots for slow cookers,13,13,50,31,0.31,https://www.kitchenaid.com/countertop-appliances/slowcookers-and-multicookers/parts/p.ceramic-pot-for-slow-cooker-fits-model-ksc6222-and-ksc6223.w10443093g.html,0,0,0.00,1,84,"[0,5,0,0,0,0,41,52,64,82,100,0]",2023-03-13,"Image pack, Reviews, Video, Image, AdWords bottom, People also ask",commercial,Organic
mixer best brand,40,40,50,71,0.47,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/stand-mixer-vs-hand-mixer.html,0,0,0.00,1,68800000,"[52,0,0,41,5,41,41,41,82,64,41,0]",2023-03-29,"Image pack, Site links, Reviews, Video, Image, People also ask, FAQ",commercial,Organic
natural gas double wall oven,66,66,20,43,1.09,https://www.kitchenaid.com/major-appliances/wall-ovens/double-wall-ovens.html,0,0,0.00,1,94,"[60,40,40,40,40,40,40,40,40,40,40,40]",2023-03-21,"Video, Image, AdWords bottom, People also ask, FAQ",commercial,Organic
tand mixer pasta press,1,1,210,45,0.00,https://www.kitchenaid.com/countertop-appliances/stand-mixers/attachments/p.gourmet-pasta-press.ksmpexta.html,52,0,0.00,0.01,9320000,"[54,100,100,100,6,0,1,0,0,0,0,0]",2023-03-16,"Knowledge panel, Image pack, Reviews, Video, Image, Video Carousel, People also ask","informational, transactional",Organic
searing beef,67,27,50,44,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-sear-and-cook-steak-on-stove.html,0,0,0.00,0,3070000,"[17,52,29,23,29,100,5,17,29,29,17,23]",2023-04-07,"Reviews, Video, People also ask, Recipes, Indented, Related searches",informational,Organic
my microwave wont turn on,27,27,50,29,1.44,https://producthelp.kitchenaid.com/Cooking/Microwaves/Product_Info_new/Product_Info/Microwave_is_Not_Operating_-_What_to_Check,0,0,0.00,0.03,26800000,"[50,50,28,50,64,64,50,50,35,35,7,0]",2023-03-16,"Site links, Featured snippet, AdWords bottom, Video Carousel, People also ask, FAQ",informational,Organic
kitchenaid mixer cabinet shelf,17,17,30,38,0.48,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-store-your-stand-mixer.html,0,0,0.00,1,88,"[11,11,11,11,100,11,11,11,11,11,11,11]",2023-03-29,"Image pack, Video, Image, People also ask","informational, transactional",Organic
cook stove electric,19,19,390,81,0.60,https://www.kitchenaid.com/major-appliances/ranges/electric-ranges.html,1,0,0.00,1,42000000,"[100,81,81,81,15,81,81,81,100,28,15,15]",2023-03-29,"Site links, Video, Image, People also ask, FAQ",commercial,Organic
refrigerator crisper drawer,7,6,320,41,0.39,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-use-a-refrigerator-crisper-drawer.html,6,0,2.00,1,2230000,"[54,44,54,54,66,54,35,44,35,44,66,35]",2023-04-07,"Site links, Video, Image, AdWords bottom, People also ask, FAQ, Indented, Related searches",informational,Organic
bake potatoes convection oven,37,37,390,26,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-make-baked-potato-in-toaster-oven.html,0,0,0.00,0,2010000,"[0,0,0,0,0,68,2,31,2,0,100,52]",2023-03-25,"Image pack, Site links, Reviews, Video Carousel, People also ask",informational,Organic
dishwasher unclogging products,67,67,50,42,0.87,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-clean-a-dishwasher.html,0,0,0.00,1,129000,"[52,66,52,33,23,19,14,14,14,9,9,9]",2023-03-27,"Image pack, Site links, Video, Featured snippet, Image, Video Carousel, People also ask, FAQ",informational,Organic
